symbol,entry_datetime,exit_datetime,entry_type,pnl
TVSMOTOR,10/17/2024 9:40,10/17/2024 15:10,sell,-0.001074053
TATACHEM,10/18/2024 9:50,10/18/2024 10:35,sell,-0.00151566
GUJGASLTD,10/18/2024 10:00,10/18/2024 11:10,sell,-0.003776185
APOLLOTYRE,10/18/2024 9:30,10/18/2024 15:10,buy,0.000516283
AXISBANK,10/18/2024 9:35,10/18/2024 15:10,buy,0.001961704
IGL,10/18/2024 9:40,10/18/2024 15:10,sell,0.000847924
INFY,10/18/2024 10:10,10/18/2024 15:10,sell,0.000484396
MGL,10/18/2024 9:45,10/18/2024 15:10,sell,0.000586436
POLYCAB,10/18/2024 9:35,10/18/2024 15:10,buy,0.00453784
SHRIRAMFIN,10/18/2024 9:35,10/18/2024 15:10,buy,0.004002987
DALBHARAT,10/21/2024 10:00,10/21/2024 11:50,sell,-0.002575685
CUB,10/21/2024 9:30,10/21/2024 15:10,sell,0.001336916
HDFCBANK,10/21/2024 9:55,10/21/2024 15:10,buy,-0.000302655
MCX,10/21/2024 9:40,10/21/2024 15:10,buy,-0.000696856
OBEROIRLTY,10/21/2024 13:15,10/21/2024 15:10,buy,-0.000556207
TATACHEM,10/21/2024 10:00,10/21/2024 15:10,buy,0.003013557
TATACONSUM,10/21/2024 9:30,10/21/2024 15:10,sell,9.83E-05
TECHM,10/21/2024 9:30,10/21/2024 15:10,sell,0.00155337
RBLBANK,10/22/2024 9:55,10/22/2024 10:15,buy,-0.001653124
TATACHEM,10/22/2024 9:40,10/22/2024 10:40,buy,-0.002606655
BANDHANBNK,10/22/2024 10:15,10/22/2024 15:10,sell,0.004649243
CUB,10/22/2024 9:30,10/22/2024 15:10,buy,0.001804466
GMRINFRA,10/22/2024 9:30,10/22/2024 15:10,sell,0.003208621
TATACHEM,10/22/2024 10:40,10/22/2024 15:10,sell,0.000105129
ULTRACEMCO,10/22/2024 10:25,10/22/2024 15:10,sell,-0.000666918
M&MFIN,10/23/2024 9:30,10/23/2024 10:05,sell,-0.003440984
COFORGE,10/23/2024 9:30,10/23/2024 15:10,buy,0.003794849
HINDUNILVR,10/23/2024 9:40,10/23/2024 15:10,buy,-0.000989583
ICICIPRULI,10/23/2024 9:55,10/23/2024 15:10,buy,0.001332155
INDUSTOWER,10/23/2024 9:45,10/23/2024 15:10,sell,0.000722925
JINDALSTEL,10/23/2024 10:15,10/23/2024 15:10,buy,-0.001102762
MFSL,10/23/2024 10:00,10/23/2024 15:10,buy,0.001604
NMDC,10/23/2024 9:35,10/23/2024 15:10,sell,0.000324216
SHRIRAMFIN,10/23/2024 9:30,10/23/2024 15:10,sell,-0.000200401
PIDILITIND,10/24/2024 9:30,10/24/2024 11:00,buy,-0.002432984
BSOFT,10/24/2024 9:30,10/24/2024 15:10,buy,-0.002522445
ESCORTS,10/24/2024 9:30,10/24/2024 15:10,sell,-0.001251827
JKCEMENT,10/24/2024 9:30,10/24/2024 15:10,buy,-0.001040375
LALPATHLAB,10/24/2024 9:40,10/24/2024 15:10,sell,0.003703938
NAVINFLUOR,10/24/2024 9:30,10/24/2024 15:10,buy,-0.002512124
SRF,10/24/2024 9:30,10/24/2024 15:10,buy,0.001791233
TVSMOTOR,10/24/2024 9:35,10/24/2024 15:10,sell,0.001739939
BANDHANBNK,10/25/2024 9:35,10/25/2024 15:10,sell,0.003772287
DIXON,10/25/2024 9:30,10/25/2024 15:10,sell,0.000860042
DRREDDY,10/25/2024 9:40,10/25/2024 15:10,sell,-8.83E-05
GNFC,10/25/2024 9:30,10/25/2024 15:10,sell,0.003192786
HINDCOPPER,10/25/2024 9:30,10/25/2024 15:10,sell,0.004624277
HINDPETRO,10/25/2024 9:30,10/25/2024 15:10,sell,0.006763709
IDEA,10/25/2024 9:45,10/25/2024 15:10,sell,0.001538462
RELIANCE,10/25/2024 9:40,10/25/2024 15:10,sell,0.00050613
ATUL,10/28/2024 11:15,10/28/2024 15:10,buy,0.000519079
BANDHANBNK,10/28/2024 9:45,10/28/2024 15:10,buy,0.001280858
DLF,10/28/2024 9:30,10/28/2024 15:10,buy,0.001777668
GMRINFRA,10/28/2024 9:30,10/28/2024 15:10,sell,-0.00129887
ICICIBANK,10/28/2024 9:50,10/28/2024 15:10,buy,-0.000104279
IDFCFIRSTB,10/28/2024 9:55,10/28/2024 15:10,buy,0.007076825
JKCEMENT,10/28/2024 9:30,10/28/2024 15:10,buy,0.000994057
SHRIRAMFIN,10/28/2024 10:30,10/28/2024 15:10,buy,-0.001757083
IDFCFIRSTB,10/29/2024 9:30,10/29/2024 9:55,sell,-0.000851064
BHEL,10/29/2024 9:35,10/29/2024 15:05,sell,-0.002347826
BANDHANBNK,10/29/2024 9:30,10/29/2024 15:10,sell,0.001055132
BHEL,10/29/2024 15:05,10/29/2024 15:10,buy,4.25E-05
FEDERALBNK,10/29/2024 9:30,10/29/2024 15:10,buy,0.001359891
IDEA,10/29/2024 9:35,10/29/2024 15:10,sell,0.000993789
IGL,10/29/2024 9:30,10/29/2024 15:10,buy,-0.001591231
MFSL,10/29/2024 12:25,10/29/2024 15:10,buy,-0.000492361
NTPC,10/29/2024 11:15,10/29/2024 15:10,sell,-0.001276544
PNB,10/29/2024 9:40,10/29/2024 15:10,sell,-0.001735728
KOTAKBANK,10/30/2024 10:50,10/30/2024 15:10,buy,-0.001264381
M&M,10/30/2024 9:40,10/30/2024 15:10,buy,-0.001523563
MARICO,10/30/2024 13:00,10/30/2024 15:10,sell,-0.000215401
RBLBANK,10/30/2024 9:40,10/30/2024 15:10,buy,0.001083324
SBICARD,10/30/2024 9:35,10/30/2024 15:10,buy,-0.000305788
SBILIFE,10/30/2024 10:25,10/30/2024 15:10,sell,0.000404424
SHRIRAMFIN,10/30/2024 10:20,10/30/2024 15:10,sell,0.000574605
TATASTEEL,10/30/2024 9:45,10/30/2024 15:10,buy,-0.000653595
BANDHANBNK,10/31/2024 9:30,10/31/2024 9:45,sell,-0.001536376
CIPLA,10/31/2024 10:00,10/31/2024 11:30,sell,-0.002641534
BANDHANBNK,10/31/2024 9:45,10/31/2024 15:10,buy,0.001457499
BIOCON,10/31/2024 9:40,10/31/2024 15:10,buy,-0.000690629
CIPLA,10/31/2024 11:30,10/31/2024 15:10,buy,-0.000314082
LT,10/31/2024 9:30,10/31/2024 15:10,buy,0.000682191
PIIND,10/31/2024 12:40,10/31/2024 15:10,sell,-0.000749781
TECHM,10/31/2024 9:30,10/31/2024 15:10,sell,0.001692533
PETRONET,11/4/2024 10:45,11/4/2024 12:50,buy,-0.002258065
COALINDIA,11/4/2024 9:30,11/4/2024 15:10,sell,7.89E-05
HEROMOTOCO,11/4/2024 9:30,11/4/2024 15:10,sell,0.001462087
INDUSTOWER,11/4/2024 9:40,11/4/2024 15:10,sell,0.001329438
INFY,11/4/2024 9:30,11/4/2024 15:10,buy,0.001457692
MARUTI,11/4/2024 9:30,11/4/2024 15:10,sell,-0.001037915
METROPOLIS,11/4/2024 10:35,11/4/2024 15:10,sell,0.000456071
MUTHOOTFIN,11/5/2024 10:30,11/5/2024 13:25,sell,-0.001423497
BHARATFORG,11/5/2024 11:45,11/5/2024 14:25,sell,-0.002435771
BATAINDIA,11/5/2024 10:30,11/5/2024 15:10,buy,0.001337468
BHARATFORG,11/5/2024 14:25,11/5/2024 15:10,buy,0.000181594
GUJGASLTD,11/5/2024 9:40,11/5/2024 15:10,sell,-0.000944789
IRCTC,11/5/2024 9:55,11/5/2024 15:10,buy,0.001388379
JKCEMENT,11/5/2024 10:20,11/5/2024 15:10,sell,0.001754491
PVRINOX,11/5/2024 11:35,11/5/2024 15:10,sell,-0.00159298
IEX,11/6/2024 10:10,11/6/2024 12:35,sell,-0.00110551
INDIAMART,11/6/2024 10:30,11/6/2024 14:15,sell,-0.001804778
CUMMINSIND,11/6/2024 9:45,11/6/2024 15:10,buy,0.001751595
FEDERALBNK,11/6/2024 9:35,11/6/2024 15:10,sell,-0.000540541
GAIL,11/6/2024 10:15,11/6/2024 15:10,buy,-0.000291086
HINDPETRO,11/6/2024 9:30,11/6/2024 15:10,buy,0.00151633
IEX,11/6/2024 12:35,11/6/2024 15:10,buy,0.000413574
INDIAMART,11/6/2024 14:15,11/6/2024 15:10,buy,-0.000137928
MPHASIS,11/6/2024 9:35,11/6/2024 15:10,sell,-0.000548326
OFSS,11/6/2024 9:40,11/6/2024 15:10,buy,0.002482158
SRF,11/6/2024 9:35,11/6/2024 15:10,buy,0.000254813
TITAN,11/6/2024 14:05,11/6/2024 15:10,buy,-0.000741158
ALKEM,11/7/2024 9:30,11/7/2024 15:10,sell,0.002612013
APOLLOHOSP,11/7/2024 9:45,11/7/2024 15:10,buy,-0.000117035
CHAMBLFERT,11/7/2024 9:55,11/7/2024 15:10,buy,0.00060612
COFORGE,11/7/2024 9:40,11/7/2024 15:10,sell,-0.000309836
GUJGASLTD,11/7/2024 9:30,11/7/2024 15:10,buy,-0.000688326
HAVELLS,11/7/2024 9:30,11/7/2024 15:10,sell,0.000248838
HINDALCO,11/7/2024 9:30,11/7/2024 15:10,sell,0.001836255
M&M,11/7/2024 9:50,11/7/2024 15:10,sell,0.00052992
NAVINFLUOR,11/7/2024 10:05,11/7/2024 15:10,buy,0.000230712
TATASTEEL,11/7/2024 10:40,11/7/2024 15:10,sell,0.00254703
NATIONALUM,11/8/2024 9:30,11/8/2024 11:00,buy,-0.001805567
CUMMINSIND,11/8/2024 10:05,11/8/2024 12:55,sell,-0.003383571
ABFRL,11/8/2024 9:30,11/8/2024 15:10,buy,-0.002112676
CUMMINSIND,11/8/2024 12:55,11/8/2024 15:10,buy,0.000300903
HINDALCO,11/8/2024 9:30,11/8/2024 15:10,buy,-0.000913868
INDHOTEL,11/8/2024 10:20,11/8/2024 15:10,buy,0.001585763
MGL,11/8/2024 11:30,11/8/2024 15:10,sell,0.000280505
PNB,11/11/2024 9:40,11/11/2024 11:00,sell,-0.001207146
AARTIIND,11/11/2024 10:05,11/11/2024 15:10,sell,-0.00204675
ASIANPAINT,11/11/2024 9:40,11/11/2024 15:10,sell,-0.001170569
BIOCON,11/11/2024 10:25,11/11/2024 15:10,buy,0.003117152
DIVISLAB,11/11/2024 9:30,11/11/2024 15:10,sell,-0.00171858
INDUSTOWER,11/11/2024 9:30,11/11/2024 15:10,buy,0.00094603
LUPIN,11/11/2024 9:35,11/11/2024 15:10,sell,0.000784556
M&MFIN,11/11/2024 12:00,11/11/2024 15:10,sell,0.000424119
ONGC,11/11/2024 9:40,11/11/2024 15:10,sell,0.000356718
COFORGE,11/12/2024 12:05,11/12/2024 15:10,buy,-0.000608829
GLENMARK,11/12/2024 9:40,11/12/2024 15:10,buy,-0.002500386
HCLTECH,11/12/2024 9:30,11/12/2024 15:10,sell,-2.67E-05
HINDALCO,11/12/2024 9:35,11/12/2024 15:10,sell,0.001452125
HINDCOPPER,11/12/2024 9:30,11/12/2024 15:10,sell,0.002151322
IGL,11/12/2024 9:30,11/12/2024 15:10,sell,0.000524109
JUBLFOOD,11/12/2024 10:35,11/12/2024 15:10,buy,-0.00238077
RAMCOCEM,11/12/2024 9:30,11/12/2024 15:10,buy,0.000181309
SHREECEM,11/12/2024 15:05,11/12/2024 15:10,buy,-0.000207327
MANAPPURAM,11/13/2024 9:30,11/13/2024 11:25,sell,-0.001923077
SUNTV,11/13/2024 9:40,11/13/2024 12:20,sell,-0.001450488
MANAPPURAM,11/13/2024 11:25,11/13/2024 14:50,buy,-0.003093102
ASHOKLEY,11/13/2024 9:30,11/13/2024 15:10,sell,0.000454233
BALRAMCHIN,11/13/2024 9:30,11/13/2024 15:10,sell,0.001191443
BOSCHLTD,11/13/2024 9:45,11/13/2024 15:10,sell,0.001230815
CHOLAFIN,11/13/2024 13:15,11/13/2024 15:10,sell,0.000257464
ICICIPRULI,11/13/2024 10:15,11/13/2024 15:10,sell,0.000657514
INDHOTEL,11/13/2024 10:05,11/13/2024 15:10,sell,0.001248959
MCX,11/13/2024 11:45,11/13/2024 15:10,sell,0.001014755
ONGC,11/13/2024 9:30,11/13/2024 15:10,sell,0.000222717
APOLLOTYRE,11/14/2024 9:55,11/14/2024 15:10,buy,0.001009028
DEEPAKNTR,11/14/2024 10:30,11/14/2024 15:10,buy,0.001707444
EICHERMOT,11/14/2024 10:10,11/14/2024 15:10,buy,-0.001133374
GNFC,11/14/2024 9:30,11/14/2024 15:10,buy,0.00095498
NATIONALUM,11/14/2024 9:30,11/14/2024 15:10,sell,0.00151549
ONGC,11/14/2024 9:40,11/14/2024 15:10,sell,-4.09E-05
SUNTV,11/14/2024 9:45,11/14/2024 15:10,buy,6.16E-05
TITAN,11/14/2024 11:25,11/14/2024 15:10,sell,-0.001201908
ONGC,11/18/2024 9:30,11/18/2024 12:30,sell,-0.001151316
HEROMOTOCO,11/18/2024 11:05,11/18/2024 15:00,buy,-0.002339169
DLF,11/18/2024 9:30,11/18/2024 15:10,sell,0.000582385
HAL,11/18/2024 10:40,11/18/2024 15:10,sell,0.001891446
HINDALCO,11/18/2024 11:25,11/18/2024 15:10,buy,-0.000807865
MUTHOOTFIN,11/18/2024 11:55,11/18/2024 15:10,buy,-0.000634862
NATIONALUM,11/18/2024 10:00,11/18/2024 15:10,buy,0.001629906
VEDL,11/18/2024 10:00,11/18/2024 15:10,buy,-0.000444889
CONCOR,11/19/2024 9:30,11/19/2024 14:55,buy,-0.001204669
ASHOKLEY,11/19/2024 9:30,11/19/2024 15:10,buy,0.000826182
BALRAMCHIN,11/19/2024 10:40,11/19/2024 15:10,sell,0.00078265
GMRINFRA,11/19/2024 9:35,11/19/2024 15:10,buy,-0.000322941
INDUSTOWER,11/19/2024 9:30,11/19/2024 15:10,buy,-0.001206819
ONGC,11/19/2024 13:20,11/19/2024 15:10,sell,0.000602289
PFC,11/19/2024 10:00,11/19/2024 15:10,buy,-0.000905931
RAMCOCEM,11/19/2024 9:40,11/19/2024 15:10,buy,-0.001207584
RECLTD,11/19/2024 9:30,11/19/2024 15:10,buy,9.70E-06
GRANULES,11/21/2024 9:40,11/21/2024 10:50,buy,-0.002526297
EICHERMOT,11/21/2024 10:05,11/21/2024 12:55,buy,-0.001176126
APOLLOTYRE,11/21/2024 10:05,11/21/2024 15:10,buy,-0.000176367
DRREDDY,11/21/2024 9:40,11/21/2024 15:10,buy,2.92E-05
EICHERMOT,11/21/2024 12:55,11/21/2024 15:10,sell,0.000220848
GRANULES,11/21/2024 10:50,11/21/2024 15:10,sell,-0.000322819
INDUSTOWER,11/21/2024 9:30,11/21/2024 15:10,sell,0.000620085
ULTRACEMCO,11/21/2024 9:40,11/21/2024 15:10,buy,0.002042156
